x p rho alpha1 U rho1 rho2
5.807500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.812500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.817500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.822500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.827500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.832500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.837500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.842500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.847500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.852500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.857500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.862500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.867500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.872500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.877500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.882500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.887500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.892500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.897500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.902500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.907500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.912500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.917500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.922500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.927500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.932500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.937500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.942500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.947500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.952500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.957500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.962500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.967500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.972500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.977500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.982500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.987500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.992500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.997500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.002500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.007500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.012500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.017500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.022500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.027500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.032500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.037500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.042500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.047500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.052500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.057500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.062500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.067500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.072500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.077500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.082500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.087500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.092500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.097500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.102500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.107500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.112500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.117500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.122500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.127500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.132500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.137500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.142500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.147500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.152500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.157500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.162500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.167500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.172500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.177500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.182500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.187500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.192500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.197500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.202500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.207500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.212500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.217500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.222500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.227500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.232500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.237500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.242500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.247500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.252500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.257500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.262500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.267500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.272500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.277500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.282500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.287500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.292500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.297500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.302500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.307500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.312500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.317500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.322500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.327500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.332500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.337500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.342500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.347500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.352500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.357500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.362500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.367500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.372500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.377500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.382500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.387500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.392500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.397500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.402500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.407500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.412500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.417500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.422500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.427500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.432500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.437500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.442500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.447500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.452500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.457500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.462500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.467500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.472500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.477500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.482500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.487500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.492500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.497500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.502500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.507500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.512500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.517500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.522500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.527500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.532500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.537500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.542500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.547500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.552500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.557500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.562500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.567500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.572500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.577500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.582500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.587500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.592500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.597500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.602500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.607500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.612500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.617500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.622500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.627500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.632500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.637500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.642500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.647500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.652500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.657500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.662500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.667500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.672500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.677500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.682500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.687500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.692500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.697500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.702500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.707500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.712500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.717500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.722500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.727500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.732500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.737500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.742500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.747500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.752500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.757500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.762500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.767500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.772500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.777500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.782500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.787500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.792500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.797500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.802500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.807500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.812500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.817500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.822500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.827500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.832500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.837500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.842500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.847500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.852500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.857500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.862500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.867500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.872500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.877500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.882500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.887500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.892500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.897500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.902500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.907500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.912500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.917500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.922500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.927500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.932500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.937500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.942500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.947500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.952500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.957500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.962500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.967500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.972500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.977500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.982500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.987500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.992500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
6.997500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.002500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.007500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.012500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.017500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.022500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.027500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.032500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.037500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.042500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.047500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.052500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.057500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.062500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.067500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.072500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.077500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.082500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.087500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.092500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.097500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.102500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.107500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.112500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.117500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.122500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.127500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.132500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.137500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.142500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.147500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.152500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.157500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.162500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.167500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.172500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.177500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.182500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.187500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.192500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.197500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.202500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.207500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.212500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.217500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.222500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.227500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.232500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.237500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.242500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.247500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.252500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.257500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.262500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.267500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.272500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.277500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.282500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.287500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.292500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.297500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.302500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.307500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.312500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.317500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.322500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.327500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.332500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.337500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.342500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.347500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.352500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.357500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.362500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.367500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.372500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.377500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.382500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.387500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.392500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.397500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.402500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.407500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.412500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.417500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.422500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.427500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.432500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.437500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.442500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.447500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.452500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.457500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.462500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.467500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.472500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.477500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.482500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.487500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.492500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.497500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.502500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.507500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.512500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.517500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.522500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.527500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.532500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.537500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.542500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.547500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.552500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.557500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.562500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.567500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.572500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.577500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.582500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.587500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.592500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.597500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.602500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.607500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.612500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.617500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.622500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.627500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.632500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.637500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.642500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.647500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.652500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.657500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.662500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.667500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.672500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.677500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.682500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.687500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.692500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.697500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.702500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.707500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.712500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.717500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.722500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.727500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.732500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.737500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.742500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
